"id","code","name","address","developer_name","master_plan_url","infrastructure_map_url","construction_start_date_from","handover_date","rank","total_area","ctsn_dens","total_property","min_selling_price","max_selling_price","min_unit_price","max_unit_price","blocks","number_ele","number_living_floor","number_basement","min_prop_per_floor","max_prop_per_floor","bike_parking_monthly","car_parking_monthly","latitude","longitude"
"16a7f900-56e6-11eb-ae93-0242ac130002","VHSC","Vinhomes Smart City","P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội","Tập đoàn Vingroup, MIK Group, Masterise Group, Tập đoàn Samty Nhật Bản","https://storage.googleapis.com/cdn.onehousing.vn/HD/D%E1%BB%B1%20%C3%A1n%201H%20%C4%91ang%20b%C3%A1n/Vinhomes%20Smart%20City/Vinhomes%20Smart%20City%20phoi%20canh.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2018-01-01","2020-08-01","Cao cấp,Trung cấp",280,0.19,0,1923298088,6767517971,60117444,91790510,0,5,39,1,1,31,45000,1000000,21.003255,105.736564
"9419798f-17e1-cef0-b979-18af44addaad","16B Nguyễn Thái Học","16B Nguyễn Thái Học","P. Yết Kiêu, Q. Hà Đông, TP. Hà Nội","Công ty XD 319 Quân khu 3- Bộ quốc phòng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/16B%20Nguy%E1%BB%85n%20Th%C3%A1i%20H%E1%BB%8Dc.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2008-09-01","2011-12-01","",0.39,0.61,0,2318480294,3358022327,27685306,34017354,0,6,27,1,16,16,100000,1200000,20.973031,105.775742
"11b72a9f-9845-4d16-8915-fb3d103f551f","199 Cowa Tower","199 Cowa Tower","P. Cầu Diễn, Q. Nam Từ Liêm, TP. Hà Nội","Công ty cổ phần và tập đoàn xây dựng phát triển Đông Đô - Bộ Quốc Phòng và Công ty cổ phần lắp đặt máy điện nước và xây dựng số 2","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/157.%20199%20Cowa%20Tower/157.%20199%20Cowa%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2016-01-01","2017-10-01","Trung cấp",0.17,51.4,144,2357850600,5495981400,35075872,40736570,1,3,23,2,8,8,80,1,21.040332,105.764062
"3c90166f-5761-b907-1fdc-2de35c0f67ff","24 Nguyễn Khuyến","24 Nguyễn Khuyến","P. Văn Quán, Q. Hà Đông, TP. Hà Nội","Công ty cổ phần Thương Mại và Đầu Tư Linh Châu.","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/114.%2024%20Nguy%E1%BB%85n%20Khuy%E1%BA%BFn/114.%2024%20Nguy%E1%BB%85n%20Khuy%E1%BA%BFn.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2018-01-01","2000-12-31","Trung cấp",0.14,57.5,160,2126250000,3594300385,36698625,43168219,1,3,23,1,8,8,90000,1200000,20.977513,105.786841
"3f678e42-743f-9c28-6467-81aac827c87d","60 Hoàng Quốc Việt","60 Hoàng Quốc Việt","P. Nghĩa Đô, Q. Cầu Giấy, TP. Hà Nội","Tổng Công ty ĐTPT Nhà và Đô thị Bộ Quốc Phòng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/72.%2060%20Ho%C3%A0ng%20Qu%E1%BB%91c%20Vi%E1%BB%87t/72.%2060%20Ho%C3%A0ng%20Qu%E1%BB%91c%20Vi%E1%BB%87t.PNG","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2016-01-01","2000-12-31","Trung cấp",4.9,33,378,4257275642,7791375420,53441041,66463846,1,6,25,1,18,18,120000,1200000,21.047322,105.796753
"687dcc38-cb11-41bc-93c6-c75adaf0038c","90 Nguyễn Tuân","90 Nguyễn Tuân","P. Thanh Xuân Trung, Q. Thanh Xuân, TP. Hà Nội","Công ty Cổ phần Đầu tư Đô thị và KCN Sông Đà 7","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/226.%2090%20Nguy%E1%BB%85n%20Tu%C3%A2n/226.%2090%20Nguy%E1%BB%85n%20Tu%C3%A2n.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2017-01-01","2000-12-31","Cao cấp,Trung cấp",3.7,0,832,4286452475,6547489742,59424082,68050936,2,7,29,3,16,16,80000,1200000,20.99542,105.80578
"20a25045-1997-79fd-ee8b-3629ebb62453","A1 CT2 Linh Đàm","A1 CT2 Linh Đàm","P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội","Công ty cổ phần phát triển Nhà xã hội – HUDVN","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/A1%20CT2%20Linh%20%C4%90%C3%A0m/A1%20CT2%20Linh%20%C4%90%C3%A0m.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2016-12-01","Trung cấp",1.92,0.34,140,2894927006,5553131076,36430660,43953727,1,2,21,1,7,7,120000,1200000,20.964646,105.822451
"317de348-695f-355b-abbc-48ad41bdeac3","A10 Nam Trung Yên","A10 Nam Trung Yên","P. Yên Hòa, Q. Cầu Giấy, TP. Hà Nội","Tổng công ty đầu tư và phát triển nhà Hà Nội","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/73.%20A10%20Nam%20Trung%20Y%C3%AAn/73.%20A10%20Nam%20Trung%20Y%C3%AAn.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2015-01-01","2019-06-01","Trung cấp",3.37,0.29,726,3982504902,7298425062,63128235,71553186,2,5,37,3,11,11,0,0,21.019061,105.788
"97a91327-83f9-6b21-0e55-e8e7bdd9a942","A14 Nam Trung Yên","A14 Nam Trung Yên","P. Yên Hòa, Q. Cầu Giấy, TP. Hà Nội","Tổng Công Ty Đầu Tư Và Phát Triển Nhà Hà Nội (Handico)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/74.%20A14%20Nam%20Trung%20Y%C3%AAn/74.%20A14%20Nam%20Trung%20Y%C3%AAn.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2011-01-01","2019-07-01","Trung cấp",5.39,0.37,880,2379738763,4251913361,52039204,59976099,4,4,21,2,22,22,0,0,21.01779,105.789038
"251c8054-83c2-b6f2-a877-da13d88cc466","AQH Riverside","AQH Riverside","P. Thượng Thanh, Q. Long Biên, TP. Hà Nội","Công ty TNHH An Quý Hưng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Urgent/AQH%20Riverside/AQH%20Riverside.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2000-12-31","2021-01-01","Trung cấp",0.69,0.4,378,2252000000,3324422451,38861986,49756802,1,6,23,2,18,18,120000,900000,21.0713,105.88473
"9ae0fb29-f819-22dd-e261-858d2f0d4365","AZ Lâm Viên Complex","AZ Lâm Viên Complex","P. Dịch Vọng Hậu, Q. Cầu Giấy, TP. Hà Nội","Công ty cổ phần Bất động sản AZ","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/AZ%20L%C3%A2m%20Vi%C3%AAn%20Complex/AZ%20L%C3%A2m%20Vi%C3%AAn%20Complex.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_C%E1%BA%A7u%20Gi%E1%BA%A5y.png","2000-12-31","2012-12-01","Trung cấp",0.2,0.5,152,4163235862,13692641099,43791038,61676303,1,3,29,2,8,8,80000,1000000,21.041319,105.790224
"ac9a12f0-522b-ff75-fc95-10ed50fe4428","Amber Riverside","Amber Riverside","P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội","Công ty CP kỹ nghệ và hạ tầng TELIN","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Amber%20Riverside/Amber%20Riverside.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Hai%20B%C3%A0%20Tr%C6%B0ng.png","2000-12-31","2019-05-01","Trung cấp",0.64,0.33,285,4413919999,10005083224,55124495,71346597,1,10,23,3,15,15,120000,1500000,20.997277,105.871345
"46b705d6-fb56-da36-90c5-2223208c8f42","An Bình Plaza","An Bình Plaza","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Tập đoàn Geleximco","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/158.%20An%20B%C3%ACnh%20Plaza/158.%20An%20B%C3%ACnh%20Plaza.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2018-01-01","2020-01-01","Trung cấp",0.41,31.34,448,2387024061,5977755332,42595012,67156510,1,8,31,3,16,16,100000,0,21.03093,105.77718
"ad2dad08-586a-6150-8e28-d9c86158804c","An Bình Tower","An Bình Tower","P. Cổ Nhuế 2, Q. Bắc Từ Liêm, TP. Hà Nội","Công ty đầu tư và phát triển Tây Hồ","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/52.%20An%20B%C3%ACnh%20Tower/52.%20An%20B%C3%ACnh%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_B%E1%BA%AFc%20T%E1%BB%AB%20Li%C3%AAm.png","2011-01-01","2000-12-31","Trung cấp",0.3,0.4,252,1283864737,2163321055,28703699,33242048,1,3,24,2,12,12,0,0,21.069701,105.777476
"add8f9fd-398d-f62e-92bf-a2c59972eb24","An Lạc Phùng Khoang","An Lạc Phùng Khoang","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","Công ty Cổ phần Đầu tư - Xây dựng Tây Hà","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/118.%20Chung%20c%C6%B0%20An%20L%E1%BA%A1c/118.%20Chung%20c%C6%B0%20An%20L%E1%BA%A1c.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2000-12-31","2018-12-01","Trung cấp",0.17,0.71,225,3014973198,5189917183,36960616,47288473,2,6,17,1,7,8,80000,1300000,20.986626,105.788711
"f9304a35-4da6-76ab-1187-443007ffcb7c","Anland Premium","Anland Premium","P. La Khê, Q. Hà Đông, TP. Hà Nội","Tập đoàn Nam Cường","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/115.%20Anland%20Premium/115.%20Anland%20Premium.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2017-09-01","2019-10-01","Trung cấp",0.75,0.3,0,2643007850,4489760450,46144465,54853863,0,4,25,2,12,13,120000,1200000,20.97704,105.760785
"2272d633-943f-964c-ffe2-c98afaf11590","Athena Complex Pháp Vân","Athena Complex Pháp Vân","P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội","Công ty TNHH Phát triển Đô thị và Xây dựng 379","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Athena%20Complex%20Ph%C3%A1p%20V%C3%A2n/Athena%20Complex%20Ph%C3%A1p%20V%C3%A2n.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2021-06-01","Trung cấp",0.61,0.37,400,1938485301,5495223268,29595195,34620227,2,4,27,2,9,9,120000,1200000,20.956074,105.844495
"9afcaa94-16da-2c83-2fc1-26af292b64db","BMM Xa La","BMM Xa La","P. Phúc La, Q. Hà Đông, TP. Hà Nội","Công ty Sông Đà 12 và Công ty TNHH BMM","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/BMM%20Xa%20La.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2000-12-31","2009-12-01","Trung cấp",0.58,0.36,302,2484746715,3520284752,38324427,43478934,1,4,30,1,14,14,100000,1100000,20.96129,105.79508
"b04281c8-e527-afac-b6af-7c9357fd7cbd","Bamboo Garden","Bamboo Garden","X. Sài Sơn, H. Quốc Oai, TP. Hà Nội","Công ty CP Đầu tư CEO","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project%20MVP2/24082022/Bamboo%20Garden.png","","2000-12-31","2014-01-04","Bình dân",1.05,0.39,432,1179144686,1778410890,23420666,28581935,2,4,9,0,27,27,60000,1000000,21.012601,105.64166
"0f05b67e-2a99-e03c-0b1a-28acc97aae52","Bea Sky Tower","Bea Sky Tower","P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội","Công ty Cổ phần Đại Đông Á","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Bea%20Sky%20Tower/Bea%20Sky%20Tower.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2020-10-01","Trung cấp",0.5,0.53,441,3540574527,6171950431,54169444,64988335,2,3,26,1,10,11,120000,1200000,20.977147,105.809874
"c65db077-6b92-e024-4783-f6fa7ba370ce","Berriver Jardin","Berriver Jardin","P. Bồ Đề, Q. Long Biên, TP. Hà Nội","Công ty CP Xây dựng số 9 Hà Nội (Hanco 9)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/46.%20Berriver%20Jardin%20-%20N02%20N04%20N05/46.%20Berriver%20Jardin%20-%20N02%20N04%20N05.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2018-01-01","2020-01-01","Cao cấp,Trung cấp",3,0.38,459,2989835945,10446938962,54919687,66038570,3,3,20,2,8,9,0,0,21.04526,105.87777
"3e0f86d1-98f3-0218-b230-efad64223a6b","Berriver Long Biên","Berriver Long Biên","P. Bồ Đề, Q. Long Biên, TP. Hà Nội","Công ty Cổ phần Đầu tư Xây dựng Số 9 Hà Nội (Hanco 9)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/14.%20Berriver%20Long%20Bi%C3%AAn/14.%20Berriver%20Long%20Bi%C3%AAn.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2011-01-01","2000-12-31","Trung cấp",3,0.55,324,3362483018,6477259908,50964806,57791685,1,6,20,2,18,18,100000,1000000,21.04375,105.87719
"90e5d55d-5ea1-8d10-e01e-2ad9cf575d8c","Bohemia Residence","Bohemia Residence","P. Thanh Xuân Trung, Q. Thanh Xuân, TP. Hà Nội","Công ty TNHH một thành viên Vinaconex Đầu tư","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/227.%20Bohemia%20Residence/227.%20Bohemia%20Residence.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Thanh%20Xu%C3%A2n.png","2017-03-01","2019-09-01","Trung cấp",0.31,0.64,0,5225436136,8081200737,54313769,66140993,0,5,33,3,8,8,0,0,20.998817,105.805614
"ee130b9d-8e83-a40d-5612-fe87d6b97c58","Booyoung vina","Booyoung vina","P. Mộ Lao, Q. Hà Đông, TP. Hà Nội","Công Ty TNHH MTV Booyoung Việt Nam (Hàn Quốc)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/116.%20Booyoung%20Vina/116.%20Booyoung%20Vina.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2000-12-31","2019-04-01","Trung cấp",4.3,0.5,756,3582128040,5436940249,45731561,55020723,2,6,30,2,13,14,120000,1200000,20.981998,105.782955
"c8ef97ef-919b-6ef8-b7af-3adcd8961b5b","Boss Tower","Boss Tower","P. Mộ Lao, Q. Hà Đông, TP. Hà Nội","Công ty Cổ phần đầu tư Xuất nhập khẩu Tây Đô (Thuộc Tập đoàn Anh Quân Strong)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/117.%20Boss%20Tower/117.%20Boss%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2015-01-01","2000-12-31","Trung cấp",0.27,0.51,619,1483396375,6361876285,26182923,37485364,1,8,52,5,15,15,120000,1500000,20.975752,105.780809
"814876a9-40ba-549b-cc1d-58b71aead1c4","Bình Minh Garden","Bình Minh Garden","P. Đức Giang, Q. Long Biên, TP. Hà Nội","Công ty cổ phần Đầu tư và Phát triển Bất động sản Thế kỷ (CenInvest)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/49.%20B%C3%ACnh%20Minh%20Garden/49.%20B%C3%ACnh%20Minh%20Garden.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Long%20Bi%C3%AAn.png","2018-01-01","2000-12-31","Trung cấp",4.01,0.4,494,3363382004,5162343435,43936634,51325378,2,4,25,3,11,11,90000,1200000,21.067203,105.88538
"9dc2981d-257a-3194-d053-aec9be05f669","Bình Vượng Tower","Bình Vượng Tower","P. Quang Trung, Q. Hà Đông, TP. Hà Nội","Công ty TNHH xây dựng và thương mại Bình Vượng","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/Urgent/B%C3%ACnh%20V%C6%B0%E1%BB%A3ng%20Tower/B%C3%ACnh%20V%C6%B0%E1%BB%A3ng%20Tower.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2000-12-31","2011-12-01","Bình dân",0.2,0.45,200,2536955354,4378246800,28985774,35021838,1,6,30,3,8,8,80000,1200000,20.966813,105.770177
"43d908c4-54f4-e8cd-59a1-72f1593c0335","Bắc Hà Tower","Bắc Hà Tower","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","Công ty CPXD và Thương Mại Bắc Hà","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/160.%20B%E1%BA%AFc%20H%C3%A0%20Tower/160.%20B%E1%BA%AFc%20H%C3%A0%20Tower.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2014-01-01","2000-12-31","Trung cấp",2.4,0.55,560,2692365808,5396424460,44470736,53534568,2,6,25,2,13,15,120000,1300000,20.996746,105.794109
"0d0ac9d8-b988-ceb0-5bbf-551988f6731e","C1 C2 Xuân Đỉnh","C1 C2 Xuân Đỉnh","P. Xuân Đỉnh, Q. Bắc Từ Liêm, TP. Hà Nội","Công ty cổ phần cơ giới xây lắp","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/53.%20C1%20C2%20Xu%C3%A2n%20%C4%90%E1%BB%89nh/53.%20C1%20C2%20Xu%C3%A2n%20%C4%90%E1%BB%89nh.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_B%E1%BA%AFc%20T%E1%BB%AB%20Li%C3%AAm.png","2000-12-31","2017-10-01","Trung cấp",11.75,0.39,310,3040761827,4493040310,47268333,53922528,2,4,17,1,10,12,0,0,21.070297,105.791443
"2fa58a7d-2740-580d-958a-020b3816eef4","C13 C14 Bộ Quốc Phòng","C13 C14 Bộ Quốc Phòng","P. Định Công, Q. Hoàng Mai, TP. Hà Nội","Tổng công ty Đầu tư phát triển nhà và đô thị Bộ Quốc Phòng (MHDI)","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects3/C13%20C14%20B%E1%BB%99%20Qu%E1%BB%91c%20Ph%C3%B2ng.jpg/C13%20C14%20B%E1%BB%99%20Qu%E1%BB%91c%20Ph%C3%B2ng.jpg.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Ho%C3%A0ng%20Mai.png","2000-12-31","2017-04-01","Trung cấp",2.91,0.5,436,2550867340,3145372397,39700000,46792210,2,3,21,1,11,12,100000,1000000,20.983719,105.820205
"da260f7f-b79b-1e00-7410-e1a765e0494e","C14 Bắc Hà","C14 Bắc Hà","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","Công ty Cổ phân Xây dựng thương mại Bắc Hà","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/161.%20C14%20B%E1%BA%AFc%20H%C3%A0/161.%20C14%20B%E1%BA%AFc%20H%C3%A0.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2009-01-01","2000-12-31","Trung cấp",1.19,0.43,624,2983404427,5816380797,41869680,53279143,2,4,30,2,10,16,100000,1200000,20.99097,105.78412
"c7e5c06c-4a1e-c1a5-2ce9-13706af28f37","CT1 Trung Văn","CT1 Trung Văn","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","CTCP Đầu tư Xây dựng số 3 – Vinaconex 3","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/164.%20CT1%20Trung%20V%C4%83n/164.%20CT1%20Trung%20V%C4%83n.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2004-01-01","2010-07-01","Trung cấp",15.6,0.21,360,2849722342,3789977115,42980626,44903314,1,6,23,1,18,18,0,0,20.99398,105.77837
"edb06b7c-b0ca-e435-8e19-d6b276cc16b2","CT12 Văn Phú","CT12 Văn Phú","P. Phúc La, Q. Hà Đông, TP. Hà Nội","Công ty Cổ phần Xây Dựng Hạ Đình","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects2/CT12%20V%C4%83n%20Ph%C3%BA/CT12%20V%C4%83n%20Ph%C3%BA.png","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_H%C3%A0%20%C4%90%C3%B4ng.png","2000-12-31","2015-04-01","Trung cấp",0.23,0.5,286,2314796553,4324199074,24707845,40644354,1,4,29,3,11,11,100000,1200000,20.957556,105.769752
"5bd2a8c3-f696-4e8d-6bd3-769daadd70e7","CT13 Ciputra","CT13 Ciputra","P. Phú Thượng, Q. Tây Hồ, TP. Hà Nội","Tổng công ty Đầu tư Phát triển Hạ tầng Đô thị","https://storage.googleapis.com/cdn.onehousing.vn/HD/Projects/16112022/CT13%20Ciputra.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_T%C3%A2y%20H%E1%BB%93.png","2002-01-01","2012-04-01","",1.25,0.21,0,2761264053,5013447096,50639991,58924488,0,4,17,1,14,14,80000,1000000,21.074075,105.80964
"a0b559da-ed2a-3468-fa19-0b0d17d5f047","CT2 Trung Văn","CT2 Trung Văn","P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội","CTCP Đầu tư Xây dựng số 3 – Vinaconex 3","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/165.%20CT2%20Trung%20V%C4%83n/165.%20CT2%20Trung%20V%C4%83n.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2004-01-01","2016-10-01","Trung cấp",15.6,0.21,416,2799995240,5405375474,37982737,45315421,2,4,17,1,12,14,0,0,20.99398,105.77837
"053beb84-1293-27a1-6e11-38ddc017508f","CT3 Lê Đức Thọ","CT3 Lê Đức Thọ","P. Mỹ Đình 2, Q. Nam Từ Liêm, TP. Hà Nội","Công ty Cổ phần đầu tư Bất động sản Hà Nội","https://storage.googleapis.com/cdn.onehousing.vn/HD/Project/166.%20CT3%20L%C3%AA%20%C4%90%E1%BB%A9c%20Th%E1%BB%8D/166.%20CT3%20L%C3%AA%20%C4%90%E1%BB%A9c%20Th%E1%BB%8D.jpg","https://storage.googleapis.com/cdn.onehousing.vn/HD/Th%C3%B4ng%20tin%20qu%E1%BA%ADn%20huy%E1%BB%87n/Infra%20Map_Nam%20T%E1%BB%AB%20Li%C3%AAm.png","2011-01-01","2000-12-31","Trung cấp",0.16,0.31,87,3265123887,6499000194,38800000,44520726,1,3,21,2,6,6,100000,1200000,21.02999,105.769241
